business_id,positive_photos,negative_photos
IpQG7s5l7ba5NxyzTxn7pg,3,0
HkPnai4LMRjAYZkZ2AQLkA,10,6
itnExCtgV-49SKgMs3M7kg,8,0
aIBvcOjkAURJJ-UH0G-s0g,2,4
K6AKMjAdCSe8xllsbyeL9Q,1,0
k_Jyv5xKv_rKyaCJyJLfyg,2,0
GxWEpPvDAxuzaSNNmR4Umw,0,1
LiOtsNFFkD1S9tFvHnzX0w,1,0
diAJlvbE8UrRQ9RN2nZ5Tw,13,8
NfrrOcT5kg18Qprwsat5Fg,1,1
hkyoEB1FvQ57tXzWhdiSug,0,2
zHNk2BnANwkvHvaXD7yYsg,9,4
uPwZUj4Hj-fHz1TU0LJJmQ,4,0
e--8ev5DbM_5cbveVTWAEg,6,4
ILA41PhErg4bl1royzDX4g,2,1
5zHi8eQhO7sO3N15zHgkUg,17,10
WX8cx6tfFcEn0cK4cIbWag,29,36
c4-w_6Xv4i2qRE3c4Qas7w,2,1
mfHlXIM6iFwaXMWlU-0gqg,0,2
0DaSqjKtm8JJEv2nmL4cgw,3,0
qgrHmYCDo6OxNNF-hKGJRQ,0,1
qDbVUkKMLtRqSDcKgLTx1A,2,0
ISeb4rh50T02uADLTok9TA,3,1
nOykFBuMLOuw3ZB2WTk50g,9,0
3iq7mvnwfYlOmdzENYolng,5,7
VJJveoWmlHroqnRR18K7sA,2,1
QUf4G9up0mUtm9e_xUszRw,2,0
ZMG8_qKw1V-Tsac-gNdd5w,12,8
dmolFt7_-B_dItBgnGxjrg,3,1
KPV_FVNWkgmYh1ArVlt6kg,20,18
KGI_r3VKep8VkzvNWLbKQQ,1,0
br2M2b-CsXI0HY0RXvHl0w,2,1
Zv3VAfR8-9-M-etTuGZU_Q,1,1
28yYO3uXuVZbE3YsvVHahg,2,13
owt49CrXMxyLNB_K8OY4-Q,0,2
0Nb4piKDUVbedlrakwEUuw,1,1
AmSW0I3nxtQ4tdkhh0y7CA,3,9
IR2MloP86D4l9KAKwSuMnQ,3,2
KbdyidaiA4l5IS0tJAM31w,9,0
ttsLdrsKe24vXZcmZXcZ4g,2,0
MPPlVchUxAKCS-Dy-tMGAg,2,0
lfdVkfDjlajrWyFo485uig,1,0
1nhf9BPXOBFBkbRkpsFaxA,3,4
ELMx3cZxU_aSreWDvT2ZDQ,1,1
2Ff3ixS3vA70xBcN7pVo9g,9,0
8pftLQ9OT2VKbco_lf7vbQ,1,0
ndjEQtZJhI5oRXvyJ88__w,0,3
Y12k9hJS8BPo-lAgjvtdNw,1,0
6GBXHFCX7JCWrG33cE2P5w,7,0
PvjKC_kJPiXF7OHQahZdpQ,0,2
DDLpQjU_Ec8OoJlHmdaodg,0,1
tZtKBCfUJaS7l79fuK1Ozw,3,0
eog-ECRuj1O1II13t--36A,0,2
HlkjT-4MXW_efuEydjrR1A,29,11
Cg5hUSWUwFImqO4beH1Zyg,0,1
R2VsfkuxaV4PAdlKPYKC3A,4,0
1zMzkxYgVqJbKGTMQorarA,3,0
yLVW9xxnX8se7IFCDppdkw,0,1
v6n7iPus9739N0VHR_v2rQ,2,2
8MWiywu09bhLWIpzVaD4gw,6,3
-sWz5r1dmPFXZP3f-EelLA,7,0
-RxzvvyKBOPOzeTvagqEfg,13,9
cKG42eNhcACwgXcqAyhjRg,4,0
gvM3YlaP8HWenylTkGFYUw,3,5
Dw83Qgi-FSYeuD_gJwwycg,1,2
lFIQNKHSeAOfuUAghxP_Cg,0,1
NGhmpSDZmg1shPOVdsHgBQ,6,4
8jl0zzTGajfSDpdVDPYn6Q,4,0
ViF5Kd7pBF1JJhlvEy1kpA,2,1
oPvYovnl06fy5W0e51zjMQ,1,6
cuI4nkcx6d1bdG--ZM4oww,5,3
mJZ3Qf6p7ugi108kFuL5vQ,0,1
6kbj9mAWX4gCig-Y4WCdHA,0,2
e69v6hfCkr25M5DaLSS8CQ,0,1
6_kSCuQP5U4W8SfD8VVNZA,3,2
z4CYPDxL_L74GnaD35a9Yw,7,7
TTpgjbrSyxwHHzE5bIF-Rw,2,0
j6wN7ZFx5bl2t4KfLaAbJQ,0,1
cGwfdjfg-IVE5DC_d55xwA,5,2
9MpWhQOYziJ38EB7MctxcA,1,0
HVCSprTj_USR9HxIeoffZA,1,3
EOUDjT34xPixuxEcEr7sNA,3,3
KLtRBp5jFUcCZQhcbA46Fg,0,3
YBddInm3xP6k9iOowm1EHw,3,0
ubLn_FrFygzcbhXTDQg25g,3,0
5aGYZbjkXpCecz4QH2ZKFg,0,1
m_5-Klux3KcRQVo1EOtcig,1,2
AMN3Sgns9tB2x-b3eWk0qQ,6,4
jFy_9PEefYGxhZISQpKW4A,0,1
jBAxyzIJ22B4jSseTDKuEg,2,0
-R8-4JRe8mUDHc1pbWYgiQ,1,3
1MrSwj8i2VEBHdp3IsWCpQ,9,1
kZODkgjQ47tyzasVdHiBdA,1,0
oKYUMYQI7AkjCJdRsKlqtg,3,3
96W_FQrWSFu1CcNsr3PNlw,0,2
mVv_VJhp8WMM0J6e76dp2Q,1,0
y3EkxHO-qPODtzs_D6E7Rw,38,16
IJk8kLNOxtx0SIg3FmQReQ,0,1
WZyzRSrueI4H2OERcHEBqA,1,0
YBec-htc0Obt3_o2BkRbVA,0,2
aCA3j7cYs8JZFF0ExSfqEg,9,6
1ThbwFVBL9YA2oOM11iO7g,2,2
N6-dAWPTAaHqwRb94vXFCQ,0,1
CKxpj3dpQQgYvRj9wvkqmQ,6,1
vR64BzQR6Kw9wSdbbamb7w,13,0
6BO1PcdtU6idqO0njUnCYA,1,0
hMR0tRJAlprbJL9iwRcO8w,0,7
0yHY4FHCTOIshPiPc9EYBQ,1,2
sbkKGZpcksH4CuotIclAnQ,0,2
J0ET9_Zvh10E02BrEN74iw,5,1
e6MbizDdtMLDMnc8LDmYrQ,1,0
0G1y7uV7w1D2uziS4Lt_Dw,0,3
1xEFOt8ArF0k4cpqWUk9gg,14,9
541nO8Z6V5wZufv3yQZGQQ,0,1
dKdApYVFDSNYsNOso6NYlA,64,108
HUKbH7r9TBJPri6LJbBKtw,1,0
L7txS44bvz862djgTOim9w,1,1
jsGQXcPfsE1ZHAO4wTUMxQ,0,1
1WPxPejsYeOsYvdDepA91g,5,1
IXLDpnSLYiyz9tjOrpCFpA,4,0
cjOTiM029haRXhfUAZrZ7A,2,4
dNDAdeE8olF4eZaslNtBZw,0,1
TozYSxnKbMECma0exWdnFg,2,3
vvhAxwzyVvjbKOrYpXWqyg,2,1
YI44-Pt98l03yaIeeKCuEQ,0,1
jIMuSdcZspFK6bXsf7XwsQ,2,0
aMF8cG445ONPRKBsBYqofg,9,5
KhxtCnJa4XgWlGdvi2cXsA,0,3
VkECNTcZZ1mdN-VJltJcWA,18,15
ZUd2Bx-fidHVCf_WzJHY1Q,0,1
UpRdaS8Cp0Bh6e-QmV5mEg,5,2
KalAJyO0Zpg3K1wVwYXBHA,41,33
6_v97fe6FsGj-kcKLljc8w,6,1
ehMxdQ9FfF4uOcGPKNWNOg,2,1
eJWTlUL96op0xa8dVPIGzw,1,0
VhQXJteVrG3L-wq8HlYFqw,3,1
4E0sK671C98JW8nakFbUnQ,3,0
dwgeEOAcPuR-GhpMBaJmjA,1,1
ST66dWiUqYnvrD7zT4QBNw,5,0
Q08j1Ywri0YUHo-qLKi80g,2,0
_BBXbO8lI-yf4uLHUzRkgw,1,1
UOOqfmHLIok1l3q3l32YCQ,1,0
MDtMV0ld7q0BsQPKNIxGrQ,4,0
quBpp-CIt-XWF_4rIsM_jQ,0,1
iCovpfQtG99MSHEqXew70w,0,1
IUffC7UMj76uy-H7C9MnMw,2,8
m97jaBYRscg-hqDjMVIIWg,6,1
yKFx0bW9_buGt9NASTpUaw,1,0
ykwGLizkYXRsYy79kDFAKg,0,1
lZsfVRXEhqxAMq3dsu4akw,1,0
Nxm2hcwZv4T6XVc8ScR2-A,1,1
4FaRTjXXFdfs1Nn29V9kAg,4,5
rt-aQTkNfILbxBuATdJ1dA,7,0
nB_ubro-tOc9G6DSuHC1XA,1,3
8fFTJBh0RB2EKG53ibiBKw,24,11
6ANVuBMmpkXpFd5Hzkn4_Q,23,12
-zCZac2ZFuEJjpsAy4n3Gw,2,0
NFcFwC5fvdPBaR4yBKGsGQ,7,0
kyXEnWKQGWSThY6EcjORuw,1,1
bpvsFOOZ2G-JD4kbuAaOhA,0,1
NDZAQuVpv_KZuSjKYpXf5Q,11,6
IohmLyQ-spRYgGldapMSyg,7,0
9K2FHkajUaTU4P2cfFJmGQ,0,1
ddouZi236BpT15DzXjRHiA,7,2
KBWLCfWyfoXMvvBOXlABlw,0,1
QcdKTLeP3J5Ki-fVcPZkfA,1,0
X2qnigcKuTWL7x9fS2ZUdw,3,2
uWhBa1bH7hN1ZCNdxTa5mw,3,1
BqGM1NCltdaweP_WB1Klhg,1,1
1gBBumY1aO5x4ybRYWRacA,1,2
_Vi33ZAf0hdBn5Cu0AnQig,4,2
eJGxuOdOUuQZO8qDtw-OnQ,4,2
knLeOVOws25-hFvTWELhaQ,1,0
SHa-NH7EDrm61v5nKvVsNg,3,0
SLH_6FIjptg5BEJbYNld6w,3,2
sXLTlGSaK1e1fna5e3V_Rw,0,1
ibFdignja_hNpgCjDYP7Ug,29,5
Q2ZNaN3p8s_-XXjBWyY2qA,13,5
Q1XA75OGu5hjpqdGX3_9bA,2,1
XSKvC2PfnTAXCAxGQDhOJQ,0,1
jZUizCQ4nRmyovBeuUniGQ,1,1
wsbz9UDvW_fo4sPMuKqpvg,2,0
l8N9UHVcFmgpJOez8z6rKw,1,3
LcbMEHpN5r45I4ZbyxhK0w,14,6
iBJkMN312pYODkVPIa2U6A,34,2
ClLRnbf39ghdMM08cVnUNA,0,1
gRCEObNuHtI61xR32ytqNQ,8,6
mSWNf1muSy9wgGtMRgt7Fg,8,1
QrbS4LF0Iu5vApGAJLNzCA,7,0
aUKxUNiNajLIt2wicDKg2A,0,1
WxfaCysgEvkBxUWo-YzP1g,0,1
WAZN1Q8oJFHlIUzxWduzfA,1,2
7HUEqrj4aa_u3kl-o-e9_Q,7,2
CsaBnIMNCYE0e6NYB2QAOw,4,4
3yNjFbYSNxlRtTCDCXVcnA,2,1
jX9DocoiY4Bo9EUkaTSqvg,2,2
4ur9rn9VNVaGqFf3qrTcQQ,0,1
I9-SPlaRXL70emqXkwnppA,1,0
WSiQKl0qOL9Pl83mJzgE7g,1,1
ps7N38HdTeqRnWxNYcaYWw,2,2
2bXyG9i01EjS9ttdnXToDw,2,2
LSneBLmL_mLRKjplp2BVZg,1,3
bUDT4MNe0Gapt6pq4w5wlA,0,1
0TgBr7wAMQOij6_JP9q3ag,4,2
2p5J9bc0acslM4XBNcXAJQ,3,0
tY0vUbNpHIlnHhBRyPZoLw,4,0
0KVx4FX9trgpM6pzH2C8_A,12,7
jVJClv_tCCGNyMnRx50xeQ,0,5
KCYWCPseb8Eum0IPJH0EZw,0,5
nFVqjh-JCOuV2Uci1ZfJ_Q,4,0
UV2Jt8slktGu14gLZeNCjA,14,19
5MWWP4Kpmw0e8d2ib9G7Kg,1,0
dymTcKYWglcvrPLmOcoJJg,5,5
kHpXJ2vciumu2KhNHg0hYA,0,1
pRitNmkahcveSE9XsoEdMw,1,0
W6E6i-J4cuFx7i-MnlJt_A,2,1
QteBKpZTRa2dJ3u7MLiXww,6,2
a7WCbttcMEKq92y6Ys-9jA,6,1
yHCoJZh5nx0Onr5xgMaUHg,6,3
QeqedxEzl0jmMacp_xLmRQ,6,1
7DPMQ5vXzRtTlSy-aZrQNQ,0,1
qG0W_SEJElhnfvv29Zac_w,0,1
kNV7qmFtOl6saeurjAyuuw,1,0
iI3jcwudiZYMVUeRPy-DwQ,8,0
DRJzfAuSzgoBJeSuwfdPow,3,2
lcBqrThg5onr6IIsxMQZ1A,1,1
2ipAUIW4kVsE6nl4aREgag,1,0
npVGM0e3IxTn_pILRA_JQg,0,1
Y7Mt00v9wDhyz7k3AlXKzA,2,0
S6dARuOrrOXd4xSiTHti8g,9,7
CgCujnZFGzsMPDVo4VNCLA,17,2
KVdpzUSDbFfFif5QUx7Kyg,16,0
DN3c3ANXoQ8E1tfrrDQSBg,0,1
woJ0p5-_bc1BCezm16qtZQ,1,0
qltrxd6_usFu1Q0mM5ZCNQ,1,1
W2f8-YpBL0P7TYXM5e-Jig,7,0
hJwmd_AHVpdeS4VGv73dgw,1,1
u3rgkk2BjR2G3l2d3d2wTA,3,6
986d6Y0RUWjOhTw8OtAJZg,1,0
XC06xxb7FFYsXcI2E38IIw,11,16
nQ1Cd7zLIY-jWfx2LpKYVw,2,0
Z2fCgJdvjhZVP34V86UKCg,2,1
5JNvfPfd6mcpwNoekzqBow,37,11
KvRh-exPg_KegOM_HXeskw,5,1
Sk0Ycurq7D083Qs8x65b_Q,53,11
Z9Hmnb37VzpbOJhPkAcqjw,1,1
aeJojBE7k6_vSGNec3Z0OQ,1,0
mH_T6JbQkGdWcL0htKvNxA,1,2
nNeckRzLfs2q9ztjfsKzgQ,2,4
_Y7090jnL5EezPib1ZVF1A,1,0
LhfKAGpQ12pgvQRqg-2wmw,2,2
wh44YZa9OCXjV-ziZ6gjNA,42,15
JbPTI_0_-YwxgvMeXt9qMw,0,1
xcmmTXhuMx2fZF2Bt69F4w,8,6
EAeTMoM3U9IK52btP1xcOg,1,0
Q3nButmAU4F-v55S5I3vEw,1,0
PMq_YOu1WHlaE0vUVll5Ew,13,20
PgJLbJaCOqFXfh3OHsMPpA,12,0
t0a0uZCYzfIWwwLSpxsjRw,1,0
STsW9ALww7yeVNcRxXEmXQ,8,5
W2NzlS8OJzGfDfr9oRz11Q,9,9
BgAV4IwXkd8gpuyUJX2wnQ,0,1
MldtbULi0uqWxduSyE663w,0,1
lsfPvV4iZop_rA3PUZeZJA,0,7
sAOgSr6suAE4axjIFSbtLQ,2,1
19umlhmVB9O3njIBfRAe8g,1,1
3_ponxtpg5LF2MIBf91plA,0,2
-8PU0Z4Q2Nc-sY0eBj4DiQ,13,9
r3Tl_uO_O5jLQ_IhP0_caw,1,1
5Jp7R4_0oMDUfX-_4tBo1Q,1,5
ik0y2ZYiMQBVQsyDDyOzfw,2,0
M1JSUyCkrdRhNFivDbC0LA,3,7
FAdJLp0gxVQHEKc7-6Wqag,1,0
LauvdfR0EmajWB8l9aihAg,0,1
kO1-ZswCgQak2beKUMaYRw,0,1
hx-oJMNnweYqE5ybU8aiSg,8,1
TqMTY6xTHThm0C7J1pJ7Aw,2,3
7Kl6TEIGzZmNhzrTdnzbVQ,19,0
OWMCp8jmbjouogxcKarQFg,28,16
Rt7gjrTceO86sCtnS8Td0g,1,0
ZztPR3OnI8hlKerG5e72hQ,0,2
Qgh-6o1N_GG_BFfw0pxBtg,0,1
NcOKAGmMJthbCeRGexLgCA,0,1
Nph7wUNRXpQ01ArJbhQP7A,7,5
ANYTIXMmXymc3xpEMUN1qw,0,33
LmyxQC1Ji3WPZHqfvvQv-A,1,0
700A-sisAtKIqGEcR7gASg,1,1
YDRnoQr8UyxPEXi-5ZrVJg,21,13
VyVIneSU7XAWgMBllI6LnQ,45,48
wy6pYrWtiGrktOpUmsvCHQ,9,0
pnh3Tfk_hJIraCEZwbhSTA,4,1
W-3Sy3fy85mQdd0ZNFKIiw,6,2
8VRFTBbjAw1qusLiFLXbKQ,2,0
syNB957bkdanLVhC0f28nw,1,0
gwYt_q3Ob7aQJIefIBsZiQ,3,8
NQ7d9DIzP4Uip8yP9hgwPA,2,5
fzPwuU8295tpDUyCFaIGxw,11,3
ZXfMiPsPv-cH7GMQ-5-mhA,4,5
drOg_1itB7YGuMH-Ks-tvg,3,0
stnJNaYwO3P4E8Pm-JwLJg,7,0
XNudJHO9xBElglTwqzhh_Q,19,3
0Hy2VE9tqTo4QbovMz3xrQ,1,0
My8-eRtIxOWivkztR0BGOg,0,1
n2NRR4N-kmeDvhHJivHGkA,22,15
T1E09Ktaq8ddS1O3eh7gXw,1,0
9Fm-OVlt1fXIHcp5QJisuQ,12,1
xEHzGT7fxxdJtMb0KTrUPA,0,1
WBxR9IC6E9-4szNzq7_Y3Q,1,1
GAigcaAJOcy3xuEGWtyrPw,1,2
mNRoes9FSur0hPrjt-i-tw,0,1
AkKZ8bK9KoRUlAU08X9xrA,10,1
eRKVkDsHSFjaej3j7H0HyA,1,0
awZx3Y1PAwhCUpt3WGZhKg,8,1
tSJaZL5X81j2k-GqtpBM_w,5,0
gbsDvIBVQtVTpzUUzlE3GA,34,3
xHZs155hCahZSrT3Cqrs8g,3,1
NYsh17F0sWm-e7fVdm2CSA,2,1
HQMMKfEe3lmtLVXhPWKXRw,1,0
KDh82ODr4adz9ck6ltQ_YQ,5,9
axi57Y3h5c8BxM1Xyj0KBw,8,5
QWEoOvj9qFOuNkq6oBefUA,1,1
nCUw_LVqKa3fSa0GEI7ZKQ,19,0
m1IqfCdWw0Yd1euC8cZgSA,1,7
9ogNVbTPvJd3TfLDGOrjRw,4,3
oKZPgeCOxnVSxudYcn1OtQ,10,9
lFPNibSaYC3Vq4PCGaps_w,12,0
j_jpzpxWW9-qmLxcocGMEA,0,1
3o4DskK2ooIekswJWiOuAg,2,3
Gv2EsnNrnS5cfx3SaEgP_A,1,1
n5Hc_iMVkyxcS0SXiBCbOQ,24,12
hi2EpaTqR9Wx-aj05-eyfg,0,1
VyqC3N2iBtR6PczQGafe5w,0,1
cSIt_NA2mQAmL_sk7f7TbA,6,9
02d6s2cnDKLllR4f3ykPug,0,1
xEH00X_VoRepWKXQrragmw,34,12
cDsL54vkTgZgXV4SEZ3kBA,0,1
wfO1xdAeJMb_miGDU19W-w,1,2
fQt9QVAZM9PM0wFDdROvWw,4,25
BYc5IFQPq-PLVXnYjDp6vw,0,1
_1dS8bRrhN8hoCn58vmoHg,1,2
1j4-9zEqSJa43Tu2rJkLtg,4,4
Dib3cIHWyDVKDZTMm580iQ,10,1
RkekriZhaIZ7nSJBVept6Q,3,3
QG37umIGrDFzkdmBqFLAYQ,2,0
z81d99gm4XOE7vk9W5_KHw,1,0
XlvpNPAZnzm-DJmKYmK2nQ,1,0
y9O_HuG9yebxeXLvqbZkUA,0,1
rVdadAcPeUXjcIHxoO8cGQ,1,0
d2ZQRjuizstCTnicysmpMQ,14,5
5RZt_9lrBSNDuzCyV1zPMw,2,0
rXUZNVlpWMV5ORDDSguOEQ,0,1
3bVc_IDRyAXpg__qkEEXyw,7,1
tzvO-eOqO3Q8k1Kw5d5Rdw,2,0
CmnezL_cKtzlgE3AWkgSwQ,1,0
jNWyePugCw1J_O-s04JtIQ,0,1
99kGGQoig4YaRi-52VtqMA,1,0
4-RYVpEEkAkw_7v875cGpQ,2,1
WTyohERz470hlBtcQ6HtiA,3,3
lxZoKGTQvsTFrahsYrPFKQ,2,0
5LPK0LeKiS4HKzYwKXvFLg,6,3
yqEKA6wOQUfn66BeftXmXw,1,0
caBiQN3OwW4P3hfUFm2vQw,3,1
luj1TiybkoXB-kkBmlD43g,1,0
K6unI5ACMado5VoKID6Eng,4,11
fQwB9Z98YEhkJit7c3z51A,28,14
a4MVM9E9022sYFrrYWy9DQ,1,1
9FuAdp2UiFyaWPlAmT7C1A,13,6
kl2kuAgGZ7tfi9kznMhQNA,2,2
PaYHG4FkH4-tUX_wfYEbcg,3,0
iHr3m4M3nuDEkMP5_XcmEg,2,3
acTFhUpJpWyrMmdoNFwyuA,2,1
huL8a5C9hpdVr998PINuXA,0,1
mbZe40oM-Ha-Q_qWh49-Mg,1,1
MW6hyPt6Xz6cIVyp_r1yLg,6,3
T6RM5UdCJS5Q3DJiUCL-9A,3,0
qyXWR6qZJ9eLVJW2s3_CVw,3,1
Wdy7J_EOL2lvDKSscdQ4Pw,0,1
-qb_3LLSnBcHA6zc8NRSxQ,35,10
8CRXSMiyTR9DOMOdrTDRUw,8,8
v2AAGuPuH2QGGwosWZw_qA,13,9
G-uuABMCbX0MYf0gQDVfKg,5,5
62O27qrgr_yl--a3DwiW3Q,1,1
aK99fvGIg1N3QY2JeoUM2g,5,3
iKf__AXMeW1ZtCjD_z0jSw,1,7
mGbcBNERCYYCqOsr_RPb8g,2,10
6H_8vz04DGtQl8wPPQyUOQ,1,2
WFJ2vYSQb0GyJ3vsWDoc6g,1,2
uFjq6Xn9HAUVpFz4cAr56w,1,1
8C-NEe2Y0z5EqO7jT7ZMRQ,0,1
Cu5icjH_psCatgvN4fU1-A,0,13
wuyJfCF5gWyz9yrFMaGczQ,1,0
GmdujALb1Nq2RHGr7jhCaA,30,46
6Z75MVEou08v513A8DUbpw,2,4
X2ALhyLnFm5X-9jzDTfOGQ,1,1
MJ1XNas3x158Ulw2kR4zVw,1,0
HGLMe4y0y_VsBkDLdpfBLA,1,0
1XnxmIP2-BWNkCvREM2czg,2,3
cBzbKdDE1MyiKvOiece3FQ,1,1
Y7lpoA_lJ1rx3NNqHMgGwA,4,0
8_7rgH1zfp7p5tIu7xFUBg,2,0
L2p0vO3fsS2LC6hhQo3CzA,37,26
JE3SRhAGqZrAzs0gMm5cIA,5,1
d3JhScywFHns4gdR7vIqlA,1,0
ot5yZI1n1TRASH2ylY-yBg,1,0
ogrEVWqKvhlScu4yozX5Dw,3,0
1SCETxRnwaYo2aBC3fi4SA,8,3
RKX755uAGPMerCWueEpevQ,0,2
61wUpoim2yzSMPKxg58ReQ,38,5
3HVxkz03TS_ssJ7j3x5dRA,3,29
VqT-IURXmVS_fVRLTKxTFQ,28,8
GAvEj-UyzAsdH_plkzzBeQ,19,0
X-sqtBx78QDbX8kVbqF-dg,0,2
CWNMLT-ppaUjLMmrnYDPVg,20,0
qI15oUMWusLnovlnV7DTSA,9,3
TrCANCU0zzZi43Qb34YH8A,8,2
Os1NdWfFCpz9FWa4gDOLRw,14,3
BCORM4dEleJXnyPXoaH3HQ,4,0
0jHZk9RrKh0uRhTRW1XIqQ,2,1
atNpoWy_XrhT9EUIEP6azg,4,0
63in7ND_-TPVVI_J12JLRA,16,8
Wbxyj-CoBXXvqQ0lpcDXGQ,14,9
UAEoomKQwpiFhaJSzrboQA,1,3
6d82R41sVNDVS0I-c1Ghkg,2,0
cKHg0XFBF75aeFv0T8ZWkg,0,1
EB2dsz1v7px2C_dFXOV3ew,3,0
5SiHMFPhwuWZ4VaZB13Hzw,3,2
IfKJC-1YOcDjpP2Toy0NTg,17,2
o1SDx95NHJY47dkSCvRnGQ,9,0
b1gPRSLzVuwk6_NtT5XlrA,1,1
Ibmf1PgWn_5oaGQ1kINmTw,3,0
fuukQ0bggEEBKVYn_e3d7Q,0,1
59YbAeuiz0isJtRNKATTKw,5,7
e4DWxBtNzA4wcrtCoH6upw,19,10
0jAexNHRHhkQv4zNYqenBA,6,7
Ksz-HV_hafeeEQe9Zaos_Q,3,0
ydUk0peVAOgiYq1l3U5SaQ,0,1
cTPdZ9Va0HCLESf5gNnXwA,8,9
Xra1TtWtf069Am5hHWs3Ug,0,2
jKAi0zRpDcwCYipM8nlq8g,9,0
6GJ9K4HadzMBZG4WY_P9bw,1,0
SYFU8LFTa9Oy6UHtxeyvsA,1,2
DWPAFq8HdzGzo2vhKixDJA,0,1
bMZBkFrTI6uSYQB6XYnvnw,12,15
GHs7grPeyVPwmiVKhhfMvg,3,1
nHT_lECT2AIndXf5h_cfpQ,0,3
d2D09qs6bVs6Bjb9WnTIdA,5,2
H6skMpg_g-sOrfTQf_Q5LQ,5,2
1tUUCVKiFRfocWjKJgL3Gg,5,0
pshiKbFYbE2P5dkXa0FVgg,1,0
xtYiHTmunjfCN2sUaQxBjA,17,19
MJpn_jUivKSgTtjNon63hA,11,0
M27gWyT2EpCCj-dSnXDJwA,1,0
4_EgrMY-EI-i-xyWixI2qg,1,2
AZQ6eiVqhMalpVL9Bbq6Iw,5,3
NAigH4SqnuuQip8lekq7GQ,1,1
dF11zSNDXbq6DBchUvqgZQ,8,0
OaUQAajW5mU3gUDaNmC9ng,3,3
8-NRKkPY1UiFXW20WXKiXg,27,16
kH8BdX2FEdREBXfeDsgjYw,1,0
aR8WzjbHPkjmN4yuwqdGhA,7,0
ebhkQpSusPpPgZLU1a_HxQ,2,0
S6eGL_z4hXtZSESwtBN7jg,8,3
aQ222ydz_GSRZV66xNt4kQ,17,10
A81a8oV8DAxnGLY2_r8dUQ,1,0
HiUSB5_OqtN_DKJST3JZmw,2,1
lXCmTGagqHuPgaeN2g2P1Q,1,0
Cy46zHlSVkCGZRpaHwlkVA,0,3
cqUky5KFtMlqKaAUYiOnLA,12,18
5cAhaVuUvlgpDm8ABF8jog,2,0
EgAuMs5nY-NpvljxF2n-Uw,3,1
ZfbwkAOnMguL_znvv_uJZw,8,6
Q2fVe3tZce50nrbEqHavtQ,2,2
0TRFt-MVF43hGP8YD7O2sw,2,2
0P9PCKJBC3TY9Ifcw4Y7Mw,0,2
Qzbcq82RJKIcAl0HSoSBJQ,19,16
XzbKe4I0dfKAFt9LSLX3xw,19,1
TxlURQ2fP9BeFOZUymioig,0,1
trUmjVqUKXVYVucYY4D_CQ,3,1
qw9SyduMZ53KB6GlBQqvZQ,19,0
2reHgsuAWofHfocfJ4Xs5w,1,0
KMHh4Ekor5ij1HdCjkPJLA,1,0
NFaVXGofY855SyGs6D3_-Q,2,1
Lqp3uwGJU6CHyys-eerMmQ,1,1
fZIrPIK0RBEN2OzwUhi71Q,0,1
nGJfnTKRz56ZvT8IcB7ToQ,0,4
mZJdFjxvVddqPN5RZdKSHg,1,0
_EjdwRr_Y5BLtz6BjjhFHQ,5,1
2d9yZ11uVa83OEQWxe4vlQ,3,0
kcCncG6-pomVVc7r27HYWA,1,0
MCRF1gSzlP-_5JUlB8cYWA,1,0
xDFk4SbJiRXlUuuL1Ic6GA,7,5
XIcq5zKaAkGSN6cIJzBKRQ,5,1
r_2voyLZfKpWDc02fXhGkw,7,0
ZGZ3qMpMZO_KBqre09WrQg,5,0
tAtIQGO0JbJFBuM_zcQ_0w,2,0
INJ-1LC57mpAsNspyb3CfA,6,3
HM3uxF41fXJwpEkMwnGcKQ,2,0
rf8zQeFaBvFLStbZ3nMIJQ,1,0
UMBVYeyXia1E5INGxtkDAg,14,2
GQ5f1D9CbFLXkBAlGR7riA,2,0
avTIDv9lJHiNcg3mcwTxqg,1,2
IItJsqmJWkWFDUlscjCbUQ,11,1
1yDg3q9jjHpwI1co3pw6QA,1,1
VDdX2TGa9hNHwjzrnVSC_A,2,2
qCL_TYK8MFHkUOkMaidabw,0,1
-zVXeHiaASZg8Gwst5209A,1,0
J3pAkjiicmJzXRIEDZInEA,0,1
EazbvHsDq8KCSj6k5s4ddw,0,1
NCFwm2-TDb-oBQ2medmYDg,9,30
HdcgC-etrewgDnJCPntC5g,3,0
W-ncMUrOh5RzHvAIKJp0rg,3,4
uGzxwS3Q6QuyFw2ZnDvw0w,3,6
efEVxwo7-YQaWB4xFLLZhg,0,2
g8dhp6OvPOZb3GZDp-Eohw,1,0
-rLP6lfoQmOO_5Pf2bTkqg,18,6
IkZhKseJMzTsFESMbLyF2g,6,1
Qe8vFq-3HMld-ymBQLDnpg,2,8
ZBitvpKY5rbsDGqKrlo2Dg,8,0
XoSJDOBj8Pf8GOhhOuw9mw,1,0
hUu5im-iTpOvRHtqiuu_dg,5,4
sAc5cKro8LKjIhzeLfl6Wg,4,2
Z-y_2gkGo8DmXxwWspWORQ,0,1
oOGLDf2rzeCPS7UQ8hhPlQ,21,5
3j4_jpOW7dO3uoKERLFR7w,3,0
VOhGHyRcLau12RpZXQVrHw,0,3
CKIGXGlSweovWDljQyhSHA,13,6
PkkbOQOEKIxcodqmMxiKfg,0,1
BVW93go7fyqTszxx2h8XTg,9,1
S-Hksc_Hh_dMEbiTWDnblQ,0,4
v2o2rsEDfXVCtmMGa8gPBw,1,1
